time,ax,ay,az,atotal
2022-11-20 11:53:33.8860,-0.04,0.0,0.04,0.05
2022-11-20 11:53:33.9010,-0.04,0.01,0.04,0.05
2022-11-20 11:53:33.9060,-0.02,0.01,0.03,0.03
2022-11-20 11:53:33.9370,0.01,-0.01,-0.02,0.02
2022-11-20 11:53:33.9380,0.04,0.0,-0.06,0.07
2022-11-20 11:53:33.9390,0.06,0.02,-0.05,0.08
2022-11-20 11:53:33.9550,0.06,0.05,-0.04,0.08
2022-11-20 11:53:33.9560,0.05,0.04,-0.04,0.07
2022-11-20 11:53:33.9680,0.04,-0.01,-0.06,0.07
2022-11-20 11:53:33.9760,0.0,-0.02,-0.05,0.05
2022-11-20 11:53:33.9860,-0.04,-0.01,-0.06,0.07
2022-11-20 11:53:33.9960,-0.06,0.01,-0.03,0.06
2022-11-20 11:53:34.0060,0.01,0.02,-0.07,0.07
2022-11-20 11:53:34.0380,0.11,0.02,-0.16,0.19
2022-11-20 11:53:34.0400,0.15,0.01,-0.16,0.21
2022-11-20 11:53:34.0400,0.12,0.01,-0.12,0.17
2022-11-20 11:53:34.0550,0.03,0.03,-0.02,0.04
2022-11-20 11:53:34.0560,0.01,0.02,0.06,0.06
2022-11-20 11:53:34.0680,0.01,0.0,0.06,0.06
2022-11-20 11:53:34.0750,-0.01,-0.01,0.02,0.02
2022-11-20 11:53:34.0850,-0.01,-0.01,-0.02,0.02
2022-11-20 11:53:34.0950,0.0,0.0,-0.03,0.03
2022-11-20 11:53:34.1050,0.03,0.02,-0.08,0.08
2022-11-20 11:53:34.1420,0.06,0.03,-0.07,0.09
2022-11-20 11:53:34.1440,0.07,0.02,-0.03,0.07
2022-11-20 11:53:34.1450,0.06,-0.01,-0.01,0.06
2022-11-20 11:53:34.1520,0.07,-0.01,0.0,0.07
2022-11-20 11:53:34.1550,0.09,-0.01,0.01,0.09
2022-11-20 11:53:34.1680,0.02,-0.03,0.04,0.05
2022-11-20 11:53:34.1750,-0.07,-0.01,0.06,0.09
2022-11-20 11:53:34.1850,-0.1,0.05,0.1,0.15
2022-11-20 11:53:34.1950,-0.11,0.09,0.09,0.16
2022-11-20 11:53:34.2050,-0.04,0.06,0.07,0.1
2022-11-20 11:53:34.2380,0.05,0.01,-0.04,0.06
2022-11-20 11:53:34.2400,0.12,-0.02,-0.15,0.19
2022-11-20 11:53:34.2410,0.16,-0.03,-0.12,0.2
2022-11-20 11:53:34.2540,0.1,0.0,-0.05,0.11
2022-11-20 11:53:34.2550,-0.02,0.03,-0.01,0.03
2022-11-20 11:53:34.2680,-0.08,0.02,0.01,0.08
2022-11-20 11:53:34.2740,-0.06,0.01,-0.04,0.07
2022-11-20 11:53:34.2840,-0.04,-0.01,-0.08,0.09
2022-11-20 11:53:34.2940,-0.07,-0.02,-0.06,0.09
2022-11-20 11:53:34.3040,-0.11,0.01,0.0,0.11
2022-11-20 11:53:34.3420,-0.07,0.05,0.05,0.09
2022-11-20 11:53:34.3440,-0.05,0.03,0.06,0.08
2022-11-20 11:53:34.3450,0.04,-0.02,0.03,0.05
2022-11-20 11:53:34.3530,0.18,-0.01,0.02,0.18
2022-11-20 11:53:34.3540,0.22,0.02,-0.03,0.22
2022-11-20 11:53:34.3680,0.12,0.04,-0.11,0.16
2022-11-20 11:53:34.3730,0.0,0.02,-0.08,0.08
2022-11-20 11:53:34.3830,-0.12,-0.02,-0.06,0.13
2022-11-20 11:53:34.3930,-0.24,-0.05,0.04,0.24
2022-11-20 11:53:34.4030,-0.22,-0.03,0.17,0.27
2022-11-20 11:53:34.4410,-0.1,0.02,0.1,0.14
2022-11-20 11:53:34.4420,0.06,0.05,-0.04,0.08
2022-11-20 11:53:34.4430,0.11,0.05,-0.32,0.34
2022-11-20 11:53:34.4510,0.03,-0.01,-0.47,0.47
2022-11-20 11:53:34.4530,-0.08,-0.03,-0.36,0.37
2022-11-20 11:53:34.4670,-0.26,-0.04,-0.21,0.33
2022-11-20 11:53:34.4730,-0.3,-0.05,0.16,0.34
2022-11-20 11:53:34.4830,0.0,-0.03,0.56,0.56
2022-11-20 11:53:34.4930,0.19,-0.05,0.71,0.73
2022-11-20 11:53:34.5030,0.06,0.03,0.75,0.75
2022-11-20 11:53:34.5400,-0.11,0.05,0.9,0.9
2022-11-20 11:53:34.5420,-0.09,-0.07,0.94,0.94
2022-11-20 11:53:34.5420,0.04,-0.15,0.65,0.66
2022-11-20 11:53:34.5510,0.15,-0.11,0.23,0.29
2022-11-20 11:53:34.5520,0.2,0.02,0.07,0.21
2022-11-20 11:53:34.5710,0.21,0.07,-0.02,0.22
2022-11-20 11:53:34.5720,0.17,0.06,-0.15,0.23
2022-11-20 11:53:34.5820,0.18,0.03,-0.04,0.18
2022-11-20 11:53:34.5920,0.16,-0.04,0.04,0.16
2022-11-20 11:53:34.6020,0.06,-0.05,0.08,0.11
2022-11-20 11:53:34.6370,0.03,0.01,0.17,0.17
2022-11-20 11:53:34.6380,0.05,0.04,0.2,0.21
2022-11-20 11:53:34.6390,0.01,0.02,0.22,0.22
2022-11-20 11:53:34.6520,-0.05,-0.04,0.12,0.13
2022-11-20 11:53:34.6530,-0.04,-0.05,0.07,0.09
2022-11-20 11:53:34.6680,0.04,0.0,0.12,0.12
2022-11-20 11:53:34.6710,0.03,0.0,0.12,0.12
2022-11-20 11:53:34.6820,0.03,0.04,0.2,0.2
2022-11-20 11:53:34.6910,0.04,0.0,0.32,0.32
2022-11-20 11:53:34.7010,-0.03,-0.1,0.35,0.36
2022-11-20 11:53:34.7110,-0.07,-0.12,0.33,0.35
2022-11-20 11:53:34.7440,-0.05,-0.09,0.38,0.39
2022-11-20 11:53:34.7450,-0.07,-0.1,0.28,0.3
2022-11-20 11:53:34.7460,-0.1,-0.05,0.27,0.29
2022-11-20 11:53:34.7510,-0.03,0.03,0.32,0.32
2022-11-20 11:53:34.7610,0.06,0.1,0.36,0.37
2022-11-20 11:53:34.7710,0.04,0.16,0.44,0.46
2022-11-20 11:53:34.7810,0.11,0.12,0.36,0.39
2022-11-20 11:53:34.7910,0.33,-0.02,0.34,0.47
2022-11-20 11:53:34.8010,0.37,-0.19,0.26,0.49
2022-11-20 11:53:34.8110,0.25,-0.28,0.22,0.43
2022-11-20 11:53:34.8420,0.17,-0.16,0.24,0.33
2022-11-20 11:53:34.8430,-0.01,0.01,0.03,0.03
2022-11-20 11:53:34.8440,-0.23,0.09,-0.15,0.28
2022-11-20 11:53:34.8520,-0.23,0.04,-0.01,0.23
